stop_id,stop_name,stop_lat,stop_lon
860002589,"Av. Nordestina, 4916",-23.521342,-46.418878
860002591,"Av. Nordestina, 4545",-23.518483,-46.421060
860002593,"Av. Nordestina, 4152",-23.516062,-46.423290
860002594,"Av. Nordestina, 3805",-23.513607,-46.425530
860002595,"Av. Nordestina, 3720",-23.513345,-46.426209
860002596,"Av. Nordestina, 3477",-23.511707,-46.428021
860002598,"Av. Nordestina, 3275",-23.510545,-46.429089
860002599,"R. Cembira, 1372",-23.508358,-46.429340
860002600,"R. Cembira, 1301",-23.507588,-46.429390
860002601,"R. Cembira, 1071",-23.505680,-46.429028
860002602,"R. Cembira, 1056",-23.505416,-46.429093
860002603,"R. Cembira, 913",-23.504173,-46.428618
860002604,"R. Cembira, 762",-23.502959,-46.428281
860002606,"R. Cembira, 297",-23.498853,-46.427232
860002676,"Av. Flamingo, 1489",-23.521030,-46.418146
860002677,"Av. Flamingo, 1488",-23.520931,-46.418234
860002678,"Av. Flamingo, 1235",-23.518722,-46.418175
860002679,"Av. Flamingo, 1100",-23.517578,-46.418686
860002680,"Av. Flamingo, 1093",-23.517400,-46.418659
860002681,"Av. Flamingo, 789",-23.514717,-46.419398
860002682,"Av. Flamingo, 762",-23.514556,-46.419483
860002683,"Av. Flamingo, 545",-23.512636,-46.419664
860002684,"Av. Flamingo, 574",-23.512257,-46.419971
860002685,"Av. Flamingo, 302",-23.511004,-46.421176
860002686,"Av. Flamingo, 1811",-23.510792,-46.421218
860002687,"Av. Flamingo, 225",-23.510353,-46.421648
860002688,"R. Pedro Meira, 616",-23.507283,-46.422283
860002689,"R. Pedro Meira, 577",-23.507064,-46.421868
860002690,"R. Pedro Meira, 392",-23.505861,-46.421269
860002691,"R. Pedro Meira, 381",-23.505572,-46.421157
860002692,"R. Pedro Meira, 137",-23.503506,-46.421859
860002693,"R. Pedro Meira, 126",-23.503480,-46.421994
860002694,"R. Pedro Meira, 34",-23.502302,-46.422691
860002695,R. Pedro Meira,-23.501779,-46.422960
860002696,"R. Guaraitá, 122",-23.499844,-46.421621
860002697,"R. Guaraitá, 173",-23.500065,-46.421111
860002698,"R. Guaraitá, 488",-23.501930,-46.419096
860002699,"R. Guaraitá, 509",-23.502040,-46.418990
860002700,"R. Guaraitá, 802",-23.504979,-46.418667
860002701,"R. Guaraitá, 877",-23.505432,-46.418637
860002702,"R. Guaraitá, 1169",-23.507961,-46.419180
860002705,"R. Gendiroba, 147",-23.494524,-46.419665
860002706,"R. Dos Igarapés, 227",-23.496809,-46.412792
860002707,"Av. Caraípe Das Águas, 1143",-23.496212,-46.413954
860002708,"R. Dos Igarapés, 399",-23.498190,-46.412888
860002709,"R. Dos Igarapés, 399",-23.498536,-46.412790
860002710,"R. Dos Igarapés, 512",-23.500938,-46.412955
860002711,"R. Dos Igarapés, 681",-23.501272,-46.412874
860002712,"R. Dos Igarapés, 1000",-23.504157,-46.413022
860002713,"R. Dos Igarapés, 1079",-23.504567,-46.412925
860002714,"R. Dos Igarapés, 1242",-23.506381,-46.413062
860002715,"R. Dos Igarapés, 1421",-23.508417,-46.413749
860002716,"R. Dos Igarapés, 1582",-23.508805,-46.414053
860002717,"R. Manoel Paschoal, 43",-23.509952,-46.413983
860002721,"R. Paulino Pacheco De Melo, 355",-23.521328,-46.413733
860002722,"R. Benedito De Souza Borges, 288",-23.521998,-46.412425
860002723,"R. João Correia De Magalhães, 624",-23.523410,-46.406264
860002724,"R. João Correia De Magalhães, 625",-23.523360,-46.406152
860002725,"R. João Correia De Magalhães, 349",-23.520891,-46.405599
860002726,"R. João Correia De Magalhães, 378",-23.521069,-46.405684
860002727,"R. João Correia De Magalhães, 108",-23.518948,-46.404747
860002728,"R. João Correia De Magalhães, 101",-23.518848,-46.404641
860002729,"Av. Gerônimo Barbosa Da Silva, 1123",-23.519055,-46.402838
860002730,"Av. Gerônimo Barbosa Da Silva, 1101",-23.519172,-46.402516
860002731,"Av. Gerônimo Barbosa Da Silva, 1383",-23.520339,-46.400274
860002732,"Av. Gerônimo Barbosa Da Silva, 1394",-23.520427,-46.400113
860002760,"Av. Cavoa, 397",-23.497864,-46.422997
860002761,"Av. Cavoa, 382",-23.497677,-46.423106
860002762,"Av. Cavoa, 113",-23.495301,-46.423229
860002763,"Av. Coca, 786",-23.499116,-46.423608
860002764,"Av. Coca, 537",-23.499909,-46.425868
860002765,"Av. Coca, 404",-23.500912,-46.426504
860002766,"Av. Coca, 136",-23.503108,-46.427509
860002767,"Av. Coca, 85",-23.503340,-46.427935
860002887,"Av. Nordestina, 3077",-23.510783,-46.430611
860002888,"Av. Nordestina, 3100",-23.510745,-46.430355
860002893,Av. Coca,-23.503876,-46.428742
860002894,"R. Ivoturucaia, 251",-23.496524,-46.426374
860002898,"R. Ivoturucaia, 607",-23.498558,-46.423408
860002899,"R. Rio Gualeguai, 235",-23.510196,-46.410291
860002900,"R. Rio Gualeguai, 280",-23.510364,-46.409832
860002901,"R. Juioana, 20",-23.509927,-46.408306
860002902,"R. Juioana, 111",-23.510083,-46.408364
860002914,"Av. Ipê Roxo, 894",-23.505783,-46.406745
860002915,"Av. Ipê Roxo, 961",-23.505795,-46.407192
860002916,"Av. Ipê Roxo, 1152",-23.505333,-46.409331
860002917,"Av. Ipê Roxo, 1153",-23.505345,-46.409555
860002918,"Av. Ipê Roxo, 1340",-23.504956,-46.411137
860006055,"R. Inácio De Souza Ferreira, 265",-23.511740,-46.402150
860006056,"R. Inácio De Souza Ferreira, 262",-23.511803,-46.402264
860006057,"R. Manuel Castro E Mendonca, 21",-23.510474,-46.404453
860006058,"R. Melchiades Neres De Campos, 338",-23.509632,-46.413424
860006059,"R. Benjamim Capusso, 764",-23.508472,-46.423222
860006060,"R. Benjamim Capusso, 379",-23.507648,-46.423773
860006061,"R. Benjamim Capusso, 498",-23.506499,-46.424868
860006062,"R. Benjamim Capusso, 313",-23.505299,-46.426076
860006063,"R. Benjamim Capusso, 248",-23.505267,-46.426389
860006064,"R. Benjamim Capusso, 65",-23.504232,-46.428169
860006080,"R. Dario Ferreira Martins, 24",-23.492158,-46.432252
860006090,"R. Ananai, 256",-23.518636,-46.423675
860012091,"Av. Mal. Tito, 2724",-23.494110,-46.419810
860012092,"Av. Mal. Tito, 3012",-23.494007,-46.416954
860012093,"Av. Mal. Tito, 3334",-23.494810,-46.413359
860012094,Av. Mal. Tito,-23.495086,-46.409628
860012095,"Av. Mal. Tito, 3762",-23.494968,-46.407812
860012105,"Av. Mal. Tito, 3873",-23.494799,-46.408131
860012106,"Av. Mal. Tito, 3523",-23.494830,-46.411507
860012107,"Av. Mal. Tito, 3333",-23.494477,-46.414106
860012108,"Av. Mal. Tito, 2613",-23.493976,-46.420331
860012109,Av. Mal. Tito,-23.494623,-46.426964
860012122,"Av. Mal. Tito, 2076",-23.494649,-46.425844
860012123,"Av. Mal. Tito, 2253",-23.494470,-46.423842
860012124,"Av. Mal. Tito, 2504",-23.494154,-46.422071
870005576,R. Manoel Ferreira Pires,-23.580940,-46.526136
870005580,"R. Joaquim Peixoto, 135",-23.579857,-46.529461
870005581,"R. Joaquim Peixoto, 139",-23.579862,-46.529591
870005582,"R. Francisco Dias Rocha, 240",-23.580750,-46.531570
870005583,"Av. Antônio Buono, 273",-23.580788,-46.533909
870005584,"R. Cel. Rodrigues, 44",-23.581688,-46.536393
870005585,"R. Cel. Rodrigues, 420",-23.578880,-46.534331
870005586,R. Luzer Cogan,-23.580698,-46.531489
870005591,"Av. Sapopemba, 5840",-23.583139,-46.535254
870005592,"Av. Sapopemba, 5749",-23.582459,-46.535722
870006657,"Av. Sapopemba, 5021",-23.578953,-46.541755
870006659,"Av. Sapopemba, 5448",-23.581389,-46.537801
870008567,"R. Curuena, 130",-23.574133,-46.533462
870008571,"Av. Antônio Manograsso, 671",-23.573826,-46.534468
870008572,"R. Teofrasto, 282",-23.575773,-46.535779
870008573,"R. Fabio, 367",-23.574527,-46.538217
870008574,"Av. Montemagno, 3101",-23.573984,-46.536204
870008578,"Av. Trumain, 13",-23.566644,-46.536041
870008579,"Av. Trumain, 303",-23.564530,-46.535686
870008580,"Av. Trumain, 17",-23.561872,-46.535519
870008590,"R. Taubaté, 1500",-23.561846,-46.535739
870008591,"Av. Trumain, 316",-23.564433,-46.535863
870008592,"Av. Trumain, 522",-23.566190,-46.536292
870008593,"Av. Flor De Vila Formosa, 59",-23.566198,-46.535790
870008594,"Av. Flor De Vila Formosa, 346",-23.564392,-46.533913
870008595,"Av. Flor De Vila Formosa, 13",-23.564296,-46.533916
870008596,"Av. Flor De Vila Formosa, 529",-23.563371,-46.532568
870008634,"Av. Guilherme Giorge, 1772",-23.561711,-46.543344
870008635,"Av. Guilherme Giorge, 1773",-23.561795,-46.543333
870008636,"R. Oswaldo Arouca, 71",-23.562430,-46.542020
870008637,"R. Oswaldo Arouca, 126",-23.562153,-46.541591
870008644,"R. Vênus, 56",-23.563449,-46.542618
870008645,"R. Caparão, 150",-23.565094,-46.538427
870008646,"R. Cabinari, 339",-23.564917,-46.536510
870008647,"R. Filhas Do Sagrado Coracão, 242",-23.565444,-46.538135
870008648,"R. Filhas Do Sagrado Coracão, 191",-23.565704,-46.538686
870008649,"Pça. Dr. Sampaio Vidal, 49",-23.567317,-46.541184
870008650,"Pça. Dr. Sampaio Vidal, 108",-23.568129,-46.540940
870008651,"Av. Montemagno, 2299",-23.572349,-46.543825
870008652,"Av. Montemagno, 2324",-23.572509,-46.543497
870008653,"Av. Montemagno, 2548",-23.572990,-46.541315
870008654,"Av. Montemagno, 2631",-23.573117,-46.540660
870008655,"Av. Montemagno, 2808",-23.573554,-46.538905
870008656,"Av. Montemagno, 2811",-23.573475,-46.538790
870008657,"Av. Montemagno, 1983",-23.571635,-46.546777
870008658,"Av. Montemagno, 1942",-23.571687,-46.547005
870008659,"Av. Montemagno, 1735",-23.571124,-46.549056
870008660,"Av. Montemagno, 1722",-23.571182,-46.549188
870008661,"R. Mandioré, 592",-23.570047,-46.548228
870008662,"R. Mandioré, 551",-23.569873,-46.547963
870008663,R. Saigon,-23.568939,-46.545709
870008664,R. Saigon,-23.568789,-46.545742
870008665,"R. Saigon, 71",-23.567705,-46.543923
870008666,"Av. Dr. Eduardo Cotching, 2130",-23.567338,-46.542693
870008667,"Av. Dr. Eduardo Cotching, 2143",-23.567282,-46.542540
870008668,"Pça. Diogo De Aguirre, 7",-23.563634,-46.542912
870008669,"R. Arapacu, 138",-23.564323,-46.549818
870008670,"R. Arapacu, 261",-23.565475,-46.550229
870008671,"R. Chagu, 314",-23.566563,-46.552035
870008672,"R. Chagu, 302",-23.566624,-46.552860
870008673,"R. Da. Vitória Speers, 850",-23.568871,-46.553043
870008676,"R. Da. Vitória Speers, 1020",-23.569936,-46.551121
870008677,"R. Codajás, 35",-23.569992,-46.550120
870008678,"Pça. Nsa. Sra. Das Vitórias, 214",-23.564833,-46.548760
870008679,"R. Catuquina, 347",-23.561057,-46.548193
870008680,"R. Catuquina, 494",-23.560004,-46.547655
870008681,"R. Catuquina, 537",-23.559578,-46.547680
870008682,"R. Bailique, 138",-23.559661,-46.544640
870008683,R. Bailique,-23.559704,-46.544120
870008685,"R. Pretoria, 541",-23.561253,-46.549983
870008686,"R. Pretoria, 444",-23.560522,-46.550875
870008687,"R. Pretoria, 313",-23.559683,-46.551555
870008688,"R. Curupá, 319",-23.558143,-46.551829
870008689,"R. Curupá, 254",-23.557678,-46.551563
870008690,"R. Curupá, 127",-23.556723,-46.550764
870008691,"R. Caçaquera, 612",-23.555916,-46.550928
870008692,"R. Caçaquera, 507",-23.555513,-46.551705
870008707,"Av. Dr. Eduardo Cotching, 903",-23.562661,-46.552134
870008708,"Av. Dr. Eduardo Cotching, 902",-23.562727,-46.552031
870008709,"Av. Dr. Eduardo Cotching, 679",-23.562683,-46.554585
870008712,"Av. Reg. Feijó, 1739",-23.561985,-46.561399
870008713,"Av. Reg. Feijó, 1296",-23.560993,-46.564621
870008714,"Av. Reg. Feijó, 1295",-23.560715,-46.564919
870008767,Av. Ver. Abel Ferreira,-23.571590,-46.549591
870008768,"Av. Ver. Abel Ferreira, 2990",-23.573100,-46.547867
870008769,"Av. Ver. Abel Ferreira, 2888",-23.574034,-46.546825
870008770,"Av. Ver. Abel Ferreira, 258",-23.574944,-46.544958
870008771,Av. Ver. Abel Ferreira,-23.574879,-46.541987
870008772,"Av. Ver. Abel Ferreira, 30",-23.574522,-46.542699
870008773,"Av. Ver. Abel Ferreira, 16",-23.573671,-46.546781
870008774,"Av. Ver. Abel Ferreira, 3601",-23.572569,-46.548049
870008775,"Av. Ver. Abel Ferreira, 1999",-23.571342,-46.549438
870008789,"Av. Montemagno, 1309",-23.570360,-46.552694
870008790,"Av. Montemagno, 1494",-23.571211,-46.551097
870008833,"Pça. Vinte De Janeiro, 57",-23.553597,-46.568779
870008834,"R. Emília Marengo, 57",-23.552789,-46.566541
870008835,"R. Emília Marengo, 152",-23.552958,-46.565717
870008838,"R. Eleonora Cintra, 510",-23.556558,-46.559796
870008839,"R. Eleonora Cintra, 530",-23.556275,-46.560128
870008840,R. Felisbela Gonçalves,-23.560384,-46.558873
870008841,R. Gabriel Grupello,-23.562467,-46.562019
870008842,"R. Antônio Alves Barril, 355",-23.559666,-46.561038
870008843,"R. Antônio Alves Barril, 355",-23.559182,-46.560890
870012167,"R. Emília Marengo, 476",-23.553243,-46.562684
870012168,"R. Lucília De Queiroz, 65",-23.554232,-46.562221
870012170,"R. Emília Marengo, 856",-23.554782,-46.559576
870012172,"R. Emília Marengo, 1261",-23.555807,-46.555700
870012173,"R. Acurui, 104",-23.556802,-46.553616
870012174,R. Acurui,-23.557163,-46.553294
870012175,"R. Acurui, 292",-23.558302,-46.553164
870012176,"R. Acurui, 493",-23.559913,-46.552890
870012177,"R. Acurui, 526",-23.560412,-46.552953
870012179,"Pça. Sto. Atanásio, 720",-23.562273,-46.551990
870012180,"Av. Dr. Eduardo Cotching, 1137",-23.562648,-46.550092
870012181,"R. Antônio De Barros, 2896",-23.555367,-46.554098
870012600,"Av. Dr. Eduardo Cotching, 1504",-23.564496,-46.547592
870012601,"Av. Dr. Eduardo Cotching, 1278",-23.563527,-46.549358
870012602,"Av. Dr. Eduardo Cotching, 1495",-23.564380,-46.547461
870012603,"Av. Dr. Eduardo Cotching, 1892",-23.566325,-46.544512
870012605,"Av. João XxIII, 85",-23.570561,-46.539430
870012606,"Av. João XxIII, 162",-23.570966,-46.538651
870012607,"Av. João XxIII, 313",-23.571375,-46.537373
870012608,"Av. João XxIII, 360",-23.571622,-46.537027
870012609,"Av. João XxIII, 596",-23.572577,-46.534957
870012610,"Av. João XxIII, 637",-23.572673,-46.534519
870012612,"Av. Dr. Eduardo Cotching, 1800",-23.565650,-46.544878
870012616,"Av. Renata, 476",-23.574500,-46.541410
870012617,"Av. Renata, 842",-23.577730,-46.542243
870012618,"R. Francisco Manuel Beranger, 30",-23.579421,-46.539724
870012619,"R. Hamilton Prado, 739",-23.580884,-46.537593
870012620,"R. Hamilton Prado, 403",-23.578550,-46.539252
870012621,"R. Hamilton Prado, 235",-23.577197,-46.540121
870012622,"R. Hamilton Prado, 9",-23.575341,-46.541240
870012623,"Av. Renata, 63",-23.570939,-46.540331
870012624,"Av. Renata, 110",-23.571347,-46.540557
870012625,"Av. Renata, 345",-23.573358,-46.541025
870012787,"Av. Sapopemba, 3381",-23.574246,-46.556507
870012788,"Av. Sapopemba, 3715",-23.575184,-46.553512
870012789,"Av. Sapopemba, 4093",-23.576393,-46.550095
870012790,"Av. Sapopemba, 3998",-23.576070,-46.551113
870012791,"Av. Sapopemba, 3809",-23.575521,-46.552820
870012792,"Av. Sapopemba, 3572",-23.574859,-46.554927
880000660,"Av. Gen. Ataliba Leonel, 1595",-23.500759,-46.613630
880000661,"Av. Gen. Ataliba Leonel, 1814",-23.499478,-46.612060
880000662,"Av. Gen. Ataliba Leonel, 1790",-23.498151,-46.611475
880000663,"Av. Gen. Ataliba Leonel, 2108",-23.497022,-46.610738
880000664,"Av. Gen. Ataliba Leonel, 2363",-23.494930,-46.610734
880000665,"Av. Gen. Ataliba Leonel, 2458",-23.494249,-46.610262
880000666,"Av. Gen. Ataliba Leonel, 2537",-23.493517,-46.609767
880000684,"R. Paulo Avelar, 1136",-23.491813,-46.599554
880000685,"R. Paulo Avelar, 1041",-23.491891,-46.600486
880000690,"R. Nilo Luiz Mazzei, 489",-23.492638,-46.602259
880000691,"R. Nilo Luiz Mazzei, 501",-23.492531,-46.602250
880000692,"R. Nilo Luiz Mazzei, 313",-23.493821,-46.603191
880000693,"R. Nilo Luiz Mazzei, 218",-23.494825,-46.603167
880000694,"R. Nilo Luiz Mazzei, 89",-23.495822,-46.603558
880000695,"R. Nilo Luiz Mazzei, 44",-23.496335,-46.603526
880000696,"R. Vitório Mazzei, 35",-23.496524,-46.605366
880000697,"R. Salvador Romeu, 20",-23.496534,-46.605623
880000698,"R. Salvador Romeu, 97",-23.495424,-46.609834
880000699,"R. Salvador Romeu, 52",-23.495468,-46.609997
880000700,"R. Paulo Avelar, 309",-23.493020,-46.607585
880000701,"R. Paulo Avelar, 340",-23.493232,-46.606909
880000702,"R. Paulo Avelar, 535",-23.493010,-46.605432
880000703,"R. Paulo Avelar, 841",-23.492320,-46.602294
880000709,"R. Chico Pontes, 680",-23.506245,-46.605711
880000710,"R. Chico Pontes, 1040",-23.507743,-46.602425
880000711,"R. Chico Pontes, 1240",-23.508480,-46.600783
880000712,"R. Chico Pontes, 1430",-23.509233,-46.599121
880000713,"R. Maria Cândida, 2099",-23.509089,-46.595699
880000714,"R. Maria Cândida, 1893",-23.508182,-46.597102
880000715,"R. Maria Cândida, 2701",-23.507537,-46.598986
880000716,"R. Maria Cândida, 1393",-23.506540,-46.601795
880000717,"R. Maria Cândida, 1181",-23.505891,-46.603751
880000718,"R. Maria Cândida, 889",-23.504707,-46.606338
880000719,"R. Maria Cândida, 583",-23.503475,-46.608908
880000720,"R. Maria Cândida, 344",-23.502251,-46.611108
880000721,"R. Maria Cândida, 79",-23.501294,-46.613331
880000726,"Av. Zaki Narchi, 535",-23.509277,-46.616556
880000727,Av. Zaki Narchi,-23.509044,-46.616797
880000730,"Av. Zaki Narchi, 1502",-23.504356,-46.614982
880000732,"Av. Zaki Narchi, 1770",-23.501968,-46.615363
880000733,"R. Cel. Marcilio Franco, 322",-23.498409,-46.607938
880000735,"R. Cel. Marcilio Franco, 814",-23.499352,-46.603577
880000736,"R. Cel. Marcilio Franco, 785",-23.499261,-46.603802
880000737,"R. Cel. Marcilio Franco, 1274",-23.498408,-46.599629
880000738,"R. Cel. Marcilio Franco, 1255",-23.498453,-46.599793
880000739,"R. Luciano Broinizzi, 21",-23.496237,-46.597934
880000742,"Av. Conceição, 2120",-23.499076,-46.594739
880000743,"Av. Conceição, 2151",-23.499253,-46.594373
880000748,"Av. Conceição, 1905",-23.498153,-46.596706
880000749,"Av. Conceição, 1806",-23.498321,-46.597304
880000750,"Av. Conceição, 1651",-23.499092,-46.598531
880000751,"Av. Conceição, 1650",-23.499195,-46.598459
880000752,"Av. Conceição, 1405",-23.500200,-46.600189
880000753,"Av. Conceição, 1398",-23.500336,-46.600268
880000754,"Av. Conceição, 1152",-23.501175,-46.602613
880000755,"Av. Conceição, 1152",-23.501267,-46.602363
880000756,"Av. Conceição, 890",-23.500627,-46.605003
880000757,"Av. Conceição, 765",-23.500016,-46.606143
880000758,"Av. Conceição, 374",-23.499984,-46.609598
880000759,"Av. Conceição, 275",-23.499900,-46.610515
880000760,"Av. Otto Baumgart, 2040",-23.509475,-46.615484
880000782,"Av. Angelina, 533",-23.500696,-46.597188
880000783,"Av. Angelina, 359",-23.502264,-46.597503
880000784,"Av. Angelina, 117",-23.504458,-46.597949
880000785,"Av. Angelina, 76",-23.504841,-46.597976
880000787,"Av. Guilherme, 1524",-23.509652,-46.600635
880000788,"Av. Guilherme, 1515",-23.510873,-46.601423
880000789,Av. Guilherme,-23.512891,-46.602592
880000790,"Av. Guilherme, 1054",-23.513969,-46.603172
880000791,"Av. Guilherme, 925",-23.515096,-46.603885
880000798,"R. Cel. Marques Ribeiro, 517",-23.512084,-46.610850
880000799,"R. Cel. Marques Ribeiro, 152",-23.508789,-46.611167
880000801,"R. Da. Santa Veloso, 379",-23.515705,-46.611857
880000802,"R. Da Coroa, 1425",-23.518657,-46.614143
880000803,"R. Galatéa, 1832",-23.502526,-46.611374
880000928,"R. Gurinhém, 92",-23.499215,-46.594833
880000929,"R. Edgar, 154",-23.503521,-46.596778
880000930,"R. Edgar, 382",-23.501562,-46.596375
880000931,"R. Edgar, 600",-23.499536,-46.595924
880000933,"R. S. Quirino, 912",-23.514942,-46.598045
880000934,"R. S. Quirino, 603",-23.513961,-46.601079
880000935,"Av. Joaquina Ramalho, 814",-23.509702,-46.605560
880000936,"Av. Joaquina Ramalho, 606",-23.511449,-46.605835
880000937,"Av. Joaquina Ramalho, 507",-23.512346,-46.606589
880000938,"Av. Joaquina Ramalho, 757",-23.510034,-46.605916
880000939,"Av. Otto Baumgart, 180",-23.517113,-46.616276
880000941,"Av. Otto Baumgart, 268",-23.516759,-46.616210
880000942,"Av. Otto Baumgart, 268",-23.516415,-46.616199
880000943,"Av. Otto Baumgart, 268",-23.516337,-46.616172
880000944,"Av. Otto Baumgart, 324",-23.515931,-46.616149
880000945,"Av. Otto Baumgart, 590",-23.514524,-46.616037
880000946,"Av. Otto Baumgart, 536",-23.514464,-46.616048
880000947,"Av. Otto Baumgart, 536",-23.514248,-46.616021
880000948,"Av. Otto Baumgart, 480",-23.514071,-46.615951
880000949,"Av. Otto Baumgart, 548",-23.513924,-46.615962
880000950,"Av. Otto Baumgart, 590",-23.513550,-46.615914
880000992,"R. Jacunã, 164",-23.504152,-46.613557
880000993,"R. Chico Pontes, 106",-23.503852,-46.610736
880000994,"R. Chico Pontes, 390",-23.505093,-46.608262
880001883,"Av. Morvan Dias De Figueiredo, 3844",-23.524248,-46.599488
880001884,"Av. Morvan Dias De Figueiredo, 2801",-23.522074,-46.603045
880001885,"Av. Morvan Dias De Figueiredo, 2263",-23.521932,-46.606675
880001886,"Av. Morvan Dias De Figueiredo, 1952",-23.521432,-46.612051
880001887,"Av. Morvan Dias De Figueiredo, 702",-23.518174,-46.617675
880002029,"Av. Joaquina Ramalho, 1005",-23.507801,-46.605506
880002030,"Av. Joaquina Ramalho, 1072",-23.507130,-46.605088
880002031,"Av. Joaquina Ramalho, 323",-23.513630,-46.607157
880002032,"Av. Joaquina Ramalho, 266",-23.514109,-46.607193
880002035,R. Sto. Basileu,-23.515911,-46.609244
880002037,"Av. Luís Dumont Vilares, 340",-23.499193,-46.613533
880002038,"Av. Luís Dumont Vilares, 696",-23.496066,-46.611807
880002039,"Av. Luís Dumont Vilares, 1054",-23.492904,-46.611255
880002060,"Av. Luís Dumont Vilares, 510",-23.497936,-46.612980
880002061,"Av. Luís Dumont Vilares, 400",-23.499710,-46.614296
880002067,"R. Cel. Jordão, 798",-23.502244,-46.600344
880002068,"R. Cel. Jordão, 802",-23.502135,-46.600254
880002069,"R. Cel. Jordão, 575",-23.503970,-46.599915
880002070,"R. Cel. Jordão, 584",-23.503962,-46.599805
880002071,"R. Cel. Jordão, 168",-23.507327,-46.601475
880015944,R. José Bernardo Pinto,-23.511648,-46.613686
880016816,Av. Moyses Roysen,-23.515346,-46.620318
880017227,"Av. Conceição, 631",-23.499749,-46.607222
890004493,"R. Jaime Barcelos, 535",-23.501436,-46.448866
890004542,"R. El Rey, 375",-23.510681,-46.472786
890004543,"R. El Rey, 376",-23.510485,-46.472632
890004544,"Av. Cesar Augusto Romano, 712",-23.508086,-46.470556
890004545,"Av. Augusto Antunes, 128",-23.508756,-46.468294
890004546,"Av. Manoel Dos Santos Braga, 1223",-23.507905,-46.468218
890004547,"Av. Augusto Antunes, 334",-23.510447,-46.468401
890004548,"Av. Augusto Antunes, 247",-23.509832,-46.468205
890004549,"Av. Augusto Antunes, 554",-23.512453,-46.468730
890004550,"Av. Augusto Antunes, 599",-23.512710,-46.468650
890004551,"Av. Augusto Antunes, 715",-23.513903,-46.468850
890004552,"Av. Augusto Antunes, 732",-23.514149,-46.468980
890004553,"Av. Augusto Antunes, 907",-23.515457,-46.468571
890004554,"Av. Augusto Antunes, 922",-23.515995,-46.468175
890004591,"Av. Maria Santana, 217",-23.510563,-46.446282
890004632,"R. Trevo De Santa Maria, 684",-23.514648,-46.462552
890004633,"Av. Laranja Da China, 113",-23.511576,-46.462274
890004634,"Av. Laranja Da China, 201",-23.510776,-46.462023
890004635,"Av. Laranja Da China, 428",-23.509415,-46.460615
890004636,"Av. Laranja Da China, 656",-23.508393,-46.459623
890004637,"Av. Laranja Da China, 806",-23.506851,-46.457770
890004638,"Av. Laranja Da China, 806",-23.506809,-46.457911
890004639,"R. Mirassol D'oeste, 14",-23.506635,-46.457890
890004640,"R. Da Polka, 461",-23.506209,-46.461873
890004641,"R. Da Polka, 473",-23.505948,-46.461662
890004642,"Av. Mimo-de-vênus, 70",-23.503726,-46.461281
890004643,"Av. Mimo-de-vênus, 52",-23.503623,-46.461412
890004644,"Av. Antônio Louzada Antunes, 529",-23.501715,-46.462289
890004645,"Av. Antônio Louzada Antunes, 550",-23.501778,-46.461990
890004646,"Av. Antônio Louzada Antunes, 316",-23.502181,-46.464171
890004647,"Av. Antônio Louzada Antunes, 30",-23.502723,-46.467044
890004648,"Av. Mário Alves, 239",-23.502842,-46.467196
890004649,"Av. Mário Alves, 137",-23.500299,-46.467530
890004650,"Av. Mário Alves, 158",-23.500396,-46.467637
890004652,"Av. Mário Alves, 603",-23.504382,-46.466625
890004653,Av. Mário Alves,-23.505872,-46.465802
890004655,R. Arraial De Santa Bárbara,-23.507003,-46.465598
890004656,"R. Palmeira De Leque, 625",-23.505359,-46.466948
890004658,"Av. Manoel Dos Santos Braga, 881",-23.505703,-46.470311
890004659,"Av. Manoel Dos Santos Braga, 947",-23.505811,-46.470361
890004660,Av. Manoel Dos Santos Braga,-23.504396,-46.472218
890004661,"Av. Manoel Dos Santos Braga, 622",-23.504404,-46.472428
890004690,R. Abel Tavares,-23.497822,-46.467823
890004755,"R. Dr. Assis Ribeiro, 10302",-23.483725,-46.469194
890004756,"R. Dr. Assis Ribeiro, 9800",-23.484432,-46.468317
890004757,"R. Dr. Assis Ribeiro, 10005",-23.486312,-46.467031
890004758,"R. Dr. Assis Ribeiro, 9999",-23.485957,-46.466941
890004759,"R. Dr. Assis Ribeiro, 10410",-23.488786,-46.464792
890004760,"R. Dr. Assis Ribeiro, 10573",-23.488007,-46.465054
890004761,"R. Frei Fidelis Mota, 10748",-23.491661,-46.460766
890004762,R. Frei Fidelis Mota,-23.492178,-46.459703
890004763,"R. Catleias, 950",-23.484591,-46.456713
890004765,R. Eng. José Cruz De Oliveira,-23.492271,-46.454980
890004766,Av. Dr. Custódio De Lima,-23.497372,-46.456619
890004769,"Av. Jacu-pêssego/nova Trabalhadores, 180",-23.509210,-46.457285
890004786,"Estr. Do Imperador, 2719",-23.517818,-46.475228
890004797,"Estr. Do Imperador, 6240",-23.513416,-46.444742
890004800,"Estr. Do Imperador, 5451",-23.513874,-46.450952
890004801,"Estr. Do Imperador, 5169",-23.514958,-46.454437
890004803,"Estr. Do Imperador, 4477",-23.515259,-46.460494
890004804,"Estr. Do Imperador, 3987",-23.515639,-46.465750
890004805,"Estr. Do Imperador, 1023",-23.517620,-46.468955
890004806,Estr. Do Imperador,-23.519170,-46.470410
890004807,"Estr. Do Imperador, 3008",-23.518950,-46.473396
890004808,Estr. Do Imperador,-23.516764,-46.476049
890004817,"R. Américo Sugai, 535",-23.505138,-46.456552
